"","month","year","Groupid","1050","1025","1000","975","950","925","900","875","850","825","800","775","750","725","700","675","650","625","monthlyairtemp$TAVG","as.numeric(dailyinflow$Q)","W1050","W1025","W1000","W975","W950","W925","W900","W875","W850","W825","W800","W775","W750","W725","W700","W675","W650","W625","C1050","C1025","C1000","C975","C950","C925","C900","C875","C850","C825","C800","C775","C750","C725","C700","C675","C650","C625","TwAvg1050","TwAvg1025","TwAvg1000","TwAvg975","TwAvg950","TwAvg925","TwAvg900","TwAvg875","TwAvg850","TwAvg825","TwAvg800","TwAvg775","TwAvg750","TwAvg725","TwAvg700","TwAvg675","TwAvg650","TwAvg625","TcAvg1050","TcAvg1025","TcAvg1000","TcAvg975","TcAvg950","TcAvg925","TcAvg900","TcAvg875","TcAvg850","TcAvg825","TcAvg800","TcAvg775","TcAvg750","TcAvg725","TcAvg700","TcAvg675","TcAvg650","TcAvg625","TwavgofVw","TcavgofVw","totalVw","totalVc","GroupTw","GroupTc"
"734","November","2013",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,25260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","November","2014",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,36632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","November","2015",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,19137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","November","2016",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,27231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","October","1943",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","October","1944",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","October","1945",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","October","1946",189,NA,NA,63,65.5,65.5,61.5,58,56.5,54.5,52,48,46,45,44,43,43,43,34.7777777777778,16.1,NA,NA,NA,2344528.81249999,1835163.375,1391602.8125,1009250.75,683510.812500007,409786.624999999,183481.812499991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484471.187500002,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,63,65.5,65.5,61.5,58,56.5,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,48,46,45,44,43,43,43,34.7777777777778,"61.5","44","2344528.81249999","484471.187500002",61,45.5
"742","October","1947",190,NA,NA,NA,66,66,64.5,61.5,60,57.5,55,51.5,48.5,47,46,45,45,45,35.8888888888889,16.6,NA,NA,NA,NA,1980418.5625,1536858,1154505.9375,828766.000000009,555041.812500001,328736.999999993,145255.187500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,NA,66,66,64.5,61.5,60,57.5,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5,48.5,47,46,45,45,45,35.8888888888889,"61.5","45.5","1980418.5625","339216",61.75,45.5
"743","October","1948",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","October","1949",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","October","1950",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","October","1951",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","October","1952",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","October","1953",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","October","1954",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","October","1955",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","October","1956",190,NA,NA,NA,67.5,67,63,60,58.5,56.5,54.5,51.5,49,47.5,47,46,45.5,46,36.4444444444444,16.4,NA,NA,NA,NA,1980418.5625,1536858,1154505.9375,828766.000000009,555041.812500001,328736.999999993,145255.187500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,NA,67.5,67,63,60,58.5,56.5,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5,49,47.5,47,46,45.5,46,36.4444444444444,"60","46.5","1980418.5625","339216",61.75,45.5
"752","October","1957",191,NA,NA,NA,NA,67,66.5,63,62,60,58,53,50.5,49,48,47,46.5,47,36.4444444444444,14.9,NA,NA,NA,NA,NA,1648482.93750001,1266130.875,940390.937500012,666666.750000005,440361.937499997,256880.125000006,111624.937500004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,NA,NA,67,66.5,63,62,60,58,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,49,48,47,46.5,47,36.4444444444444,"62","47","1648482.93750001","227591.062499997",60.75,46.5
"753","October","1958",189,NA,NA,64.5,64,63.5,62,59.5,56.5,54.5,52,48.5,47.5,46,45.5,45,44,44,35.3333333333333,20.9,NA,NA,NA,2344528.81249999,1835163.375,1391602.8125,1009250.75,683510.812500007,409786.624999999,183481.812499991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484471.187500002,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,64.5,64,63.5,62,59.5,56.5,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,48.5,47.5,46,45.5,45,44,44,35.3333333333333,"62","45.5","2344528.81249999","484471.187500002",61,45.5
"754","October","1959",189,NA,NA,68,67,63.5,61,58.5,56,53.5,52,50.5,49,48,47,46,46,46,36.4444444444444,19,NA,NA,NA,2344528.81249999,1835163.375,1391602.8125,1009250.75,683510.812500007,409786.624999999,183481.812499991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484471.187500002,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,68,67,63.5,61,58.5,56,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,50.5,49,48,47,46,46,46,36.4444444444444,"61","47","2344528.81249999","484471.187500002",61,45.5
"755","October","1960",191,NA,NA,NA,NA,67,66.5,64,62,60.5,58.5,53.5,49,47.5,47,46,46,46,36.4444444444444,18.3,NA,NA,NA,NA,NA,1648482.93750001,1266130.875,940390.937500012,666666.750000005,440361.937499997,256880.125000006,111624.937500004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,NA,NA,67,66.5,64,62,60.5,58.5,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,47.5,47,46,46,46,36.4444444444444,"62","46","1648482.93750001","227591.062499997",60.75,46.5
"756","October","1961",188,NA,66,66,63.5,59.5,57,54.5,52.5,51,50,48.5,47,45.5,45,44.5,44,44,35.3333333333333,17.7,NA,NA,2740813.6875,2161047,1651681.56250001,1208121.00000001,825768.937500005,500029.000000015,226304.812500008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667952.999999994,484471.187500002,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,66,66,63.5,59.5,57,54.5,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,50,48.5,47,45.5,45,44.5,44,44,35.3333333333333,"59.5","45.25","2740813.6875","667952.999999994",60.5,46
"757","October","1962",189,NA,NA,68.5,68,65.5,61.5,58.5,55,53,50.5,48.5,47,46,46,45,45,45,35.8888888888889,17.2,NA,NA,NA,2344528.81249999,1835163.375,1391602.8125,1009250.75,683510.812500007,409786.624999999,183481.812499991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484471.187500002,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,68.5,68,65.5,61.5,58.5,55,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,48.5,47,46,46,45,45,45,35.8888888888889,"61.5","46","2344528.81249999","484471.187500002",61,45.5
"758","October","1963",171,NA,67,67.5,65,63.5,60.5,57.5,55.5,53,51,49,48,47,46,45,45,44.5,35.3333333333333,17.1,NA,NA,2924295.49999999,2344528.81249999,1835163.375,1391602.8125,1009250.75,683510.812500007,409786.624999999,183481.812499991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484471.187500002,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,67,67.5,65,63.5,60.5,57.5,55.5,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,49,48,47,46,45,45,44.5,35.3333333333333,"62","46","2924295.49999999","484471.187500002",57.75,45.75
"759","October","1964",173,NA,NA,NA,67.5,67,65,63.5,62,59,56.5,53,49,47,45,45,44,44.5,35.3333333333333,20,NA,NA,NA,NA,2092043.5,1648482.93750001,1266130.875,940390.937500012,666666.750000005,440361.937499997,256880.125000006,111624.937500004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,NA,67.5,67,65,63.5,62,59,56.5,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,47,45,45,44,44.5,35.3333333333333,"62.75","45","2092043.5","227591.062499997",60.25,45
"760","October","1965",154,NA,67,67,64.5,62.5,60,57,56,54.5,53,50.5,47,45,44,44,43.5,43.5,34.7777777777778,20.3,NA,NA,3069550.68749999,2489783.99999999,1980418.5625,1536858,1154505.9375,828766.000000009,555041.812500001,328736.999999993,145255.187500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,67,67,64.5,62.5,60,57,56,54.5,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,47,45,44,44,43.5,43.5,34.7777777777778,"60","44","3069550.68749999","339216",59.5,45
"761","October","1966",188,NA,64,64,63,61,59,56,54,52,51,49,48,46,46,45,45,44,35.3333333333333,19.3,NA,NA,2740813.6875,2161047,1651681.56250001,1208121.00000001,825768.937500005,500029.000000015,226304.812500008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667952.999999994,484471.187500002,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,64,64,63,61,59,56,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,51,49,48,46,46,45,45,44,35.3333333333333,"61","46","2740813.6875","667952.999999994",60.5,46
"762","October","1967",172,NA,NA,68,66,64,61,60,58,56,55,52,49,47,46,45,45,44,35.3333333333333,18.1,NA,NA,NA,2489783.99999999,1980418.5625,1536858,1154505.9375,828766.000000009,555041.812500001,328736.999999993,145255.187500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,68,66,64,61,60,58,56,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,49,47,46,45,45,44,35.3333333333333,"60.5","45.5","2489783.99999999","339216",58,45.5
"763","October","1968",189,NA,NA,66,65,64,61,58,56,54,52,51,48,47,45,44,44,44,35.3333333333333,17.3,NA,NA,NA,2344528.81249999,1835163.375,1391602.8125,1009250.75,683510.812500007,409786.624999999,183481.812499991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484471.187500002,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,66,65,64,61,58,56,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,51,48,47,45,44,44,44,35.3333333333333,"61","45","2344528.81249999","484471.187500002",61,45.5
"764","October","1969",172,NA,NA,63,63,63,62,59,57,55,53,50,48,46,45,45,44,44,35.3333333333333,15.6,NA,NA,NA,2489783.99999999,1980418.5625,1536858,1154505.9375,828766.000000009,555041.812500001,328736.999999993,145255.187500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,63,63,63,62,59,57,55,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,48,46,45,45,44,44,35.3333333333333,"60.5","45","2489783.99999999","339216",58,45.5
"765","October","1970",154,NA,63,63,62,61,59,57,56,54,53,51,49,47,46,46,45,45,35.8888888888889,17.2,NA,NA,3069550.68749999,2489783.99999999,1980418.5625,1536858,1154505.9375,828766.000000009,555041.812500001,328736.999999993,145255.187500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339216,227591.062499997,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,63,63,62,61,59,57,56,54,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,49,47,46,46,45,45,35.8888888888889,"59","46","3069550.68749999","339216",59.5,45
"766","October","1971",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","October","1972",210,NA,NA,NA,NA,NA,NA,68,68,65,63,61,53,50,48,48,47,47,37,16.6,NA,NA,NA,NA,NA,NA,NA,1022982.00000001,749257.812500002,522952.999999994,339471.187500003,194216.000000001,82591.0624999971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145000,86846.4375000002,48534.0000000001,25466.312499999,13047.0000000003,6679.68750000369,NA,NA,NA,NA,NA,NA,68,68,65,63,61,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,48,48,47,47,37,"64","47.5","1022982.00000001","145000",64.125,47.5
"768","October","1974",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","October","1975",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","October","1976",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","October","1977",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","October","1978",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","October","1979",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
